"subjects","group_assignment","age","declared_partisanship","week","memes_seen","preexperiment_polarization","experiment_polarization","postexperiment_polarization"
831,1,22,1,14,0.934445592225529,NA,0.813103853957728,NA
831,1,22,1,15,0.868937869439833,NA,0.596778970910236,NA
831,1,22,1,16,NA,NA,NA,0.745124789956026
831,1,22,1,17,NA,NA,NA,0.539742707693949
831,1,22,1,18,NA,NA,NA,0.688206807430834
831,1,22,1,19,NA,NA,NA,0.706487026368268
832,1,25,1,1,NA,0.178822683822364,NA,NA
832,1,25,1,2,NA,0.00585711244493723,NA,NA
832,1,25,1,3,NA,0.177122885826975,NA,NA
832,1,25,1,4,0.820270698168315,NA,0.54531234013848,NA
832,1,25,1,5,0.909232876612805,NA,0.945116340997629,NA
832,1,25,1,6,0.562134945532307,NA,0.480958595592529,NA
832,1,25,1,7,0.913089481531642,NA,0.938740974874236,NA
832,1,25,1,8,0.58886311983224,NA,0.610409524594434,NA
832,1,25,1,9,0.643071667058393,NA,0.36787619041279,NA
832,1,25,1,10,0.603506423765793,NA,0.517340980190784,NA
832,1,25,1,11,0.729594940203242,NA,0.88952075317502,NA
832,1,25,1,12,0.953305894858204,NA,0.527185020036995,NA
832,1,25,1,13,0.848903527483344,NA,0.976167372311465,NA
832,1,25,1,14,0.950348939863034,NA,0.957271950901486,NA
832,1,25,1,15,0.988548010122031,NA,0.589006917900406,NA
832,1,25,1,16,NA,NA,NA,0.72891968623735
832,1,25,1,17,NA,NA,NA,0.657395989005454
832,1,25,1,18,NA,NA,NA,0.458494787407108
832,1,25,1,19,NA,NA,NA,0.511998554528691
833,1,24,-1,1,NA,0.0998085404746235,NA,NA
833,1,24,-1,2,NA,0.0777322789654136,NA,NA
833,1,24,-1,3,NA,0.177964987419546,NA,NA
833,1,24,-1,4,0.865051825763658,NA,0.781440516700968,NA
833,1,24,-1,5,0.554777147714049,NA,0.54270584108308,NA
833,1,24,-1,6,0.713060831651092,NA,0.649613324552774,NA
833,1,24,-1,7,0.525836472515948,NA,0.524487497704104,NA
833,1,24,-1,8,0.699140854179859,NA,0.321940573933534,NA
833,1,24,-1,9,0.509118677699007,NA,0.694049025606364,NA
833,1,24,-1,10,0.988294352428056,NA,0.68209600134287,NA
833,1,24,-1,11,0.87839768466074,NA,0.870258538983762,NA
833,1,24,-1,12,0.938489863998257,NA,0.659333685180172,NA
833,1,24,-1,13,0.828828093712218,NA,0.99266175692901,NA
833,1,24,-1,14,0.543212474090979,NA,0.438173738494515,NA
833,1,24,-1,15,0.958633276401088,NA,0.737914899014868,NA
833,1,24,-1,16,NA,NA,NA,0.759388423943892
833,1,24,-1,17,NA,NA,NA,0.676492481445894
833,1,24,-1,18,NA,NA,NA,0.384665486006998
833,1,24,-1,19,NA,NA,NA,0.473279423033819
834,1,24,0,1,NA,0.0570344320498407,NA,NA
834,1,24,0,2,NA,0.296147633064538,NA,NA
834,1,24,0,3,NA,0.22790081622079,NA,NA
834,1,24,0,4,0.744682511198334,NA,0.652828091871925,NA
834,1,24,0,5,0.679108162410557,NA,0.575629229610786,NA
834,1,24,0,6,0.910338641959243,NA,0.691385094891302,NA
834,1,24,0,7,0.906025025527924,NA,0.971275808406062,NA
834,1,24,0,8,0.862818092806265,NA,0.892690773820505,NA
834,1,24,0,9,0.570339837227948,NA,0.404807062190957,NA
834,1,24,0,10,0.829716027597897,NA,0.822715365327895,NA
834,1,24,0,11,0.70017700525932,NA,0.691244372632354,NA
834,1,24,0,12,0.682748156832531,NA,0.533922088285908,NA
834,1,24,0,13,0.528295661439188,NA,0.546171885752119,NA
834,1,24,0,14,0.689318562159315,NA,0.441548373736441,NA
834,1,24,0,15,0.850842192070559,NA,0.653654357767664,NA
834,1,24,0,16,NA,NA,NA,0.697904572542757
834,1,24,0,17,NA,NA,NA,0.563776396168396
834,1,24,0,18,NA,NA,NA,0.456549652339891
834,1,24,0,19,NA,NA,NA,0.358325264952146
835,1,22,1,1,NA,0.26717660035938,NA,NA
835,1,22,1,2,NA,0.146210182923824,NA,NA
835,1,22,1,3,NA,0.0522027754224837,NA,NA
835,1,22,1,4,0.757708416203968,NA,0.900341757806018,NA
835,1,22,1,5,0.718360436614603,NA,0.555316815036349,NA
835,1,22,1,6,0.770445071277209,NA,0.673081591376103,NA
835,1,22,1,7,0.502628455054946,NA,0.759249896579422,NA
835,1,22,1,8,0.555770223494619,NA,0.64370594273787,NA
835,1,22,1,9,0.973744449089281,NA,0.871352324611507,NA
835,1,22,1,10,0.794960073777474,NA,0.653461662353948,NA
835,1,22,1,11,0.513443924020976,NA,0.325730095338076,NA
835,1,22,1,12,0.507367539452389,NA,0.431872508209199,NA
835,1,22,1,13,0.634294801857322,NA,0.391785451048054,NA
835,1,22,1,14,0.721944999531843,NA,0.744227137416601,NA
835,1,22,1,15,0.828440714394674,NA,0.844556431518868,NA
835,1,22,1,16,NA,NA,NA,0.63772653224878
835,1,22,1,17,NA,NA,NA,0.473126051784493
835,1,22,1,18,NA,NA,NA,0.645902788569219
835,1,22,1,19,NA,NA,NA,0.32322746720165
836,1,24,1,1,NA,0.311027148272842,NA,NA
836,1,24,1,2,NA,0.344106373749673,NA,NA
836,1,24,1,3,NA,0.306105255056173,NA,NA
836,1,24,1,4,0.631078920327127,NA,0.549221480451524,NA
836,1,24,1,5,0.748032681760378,NA,0.742516451748088,NA
836,1,24,1,6,0.957794666988775,NA,0.860864501213655,NA
836,1,24,1,7,0.547035565134138,NA,0.429246424883604,NA
836,1,24,1,8,0.724650022457354,NA,0.7657631438924,NA
836,1,24,1,9,0.784955225652084,NA,0.721060523297638,NA
836,1,24,1,10,0.764530321466736,NA,0.51347520633135,NA
836,1,24,1,11,0.953469894826412,NA,0.96821335493587,NA
836,1,24,1,12,0.904880441259593,NA,0.552433680859394,NA
836,1,24,1,13,0.779567065415904,NA,0.858625895692967,NA
836,1,24,1,14,0.517945798113942,NA,0.421807744493708,NA
836,1,24,1,15,0.552824885351583,NA,0.624045422603376,NA
836,1,24,1,16,NA,NA,NA,0.723616645624861
836,1,24,1,17,NA,NA,NA,0.743182499264367
836,1,24,1,18,NA,NA,NA,0.441375509905629
836,1,24,1,19,NA,NA,NA,0.600145532004535
837,1,23,-1,1,NA,0.165476025920361,NA,NA
837,1,23,-1,2,NA,0.0965965367853642,NA,NA
837,1,23,-1,3,NA,0.0383205643855035,NA,NA
837,1,23,-1,4,0.864116190816276,NA,0.670481359469704,NA
837,1,23,-1,5,0.657564861117862,NA,0.454621126595885,NA
837,1,23,-1,6,0.847645659348927,NA,0.531910589546897,NA
837,1,23,-1,7,0.939378856215626,NA,0.881079200189561,NA
837,1,23,-1,8,0.71665114571806,NA,0.598398066358641,NA
837,1,23,-1,9,0.857607310521416,NA,0.970649886527099,NA
837,1,23,-1,10,0.574116111150943,NA,0.436056153452955,NA
837,1,23,-1,11,0.611693758168258,NA,0.75085585094057,NA
837,1,23,-1,12,0.932098172605038,NA,0.82078025105875,NA
837,1,23,-1,13,0.572089422028512,NA,0.798946405132301,NA
837,1,23,-1,14,0.515141849522479,NA,0.691236400930211,NA
837,1,23,-1,15,0.964308400405571,NA,0.696924529853277,NA
837,1,23,-1,16,NA,NA,NA,0.393555301311426
837,1,23,-1,17,NA,NA,NA,0.71428958508186
837,1,23,-1,18,NA,NA,NA,0.71980648750905
837,1,23,-1,19,NA,NA,NA,0.428014479298145
838,1,24,0,1,NA,0.17547839526087,NA,NA
838,1,24,0,2,NA,0.273867543414235,NA,NA
838,1,24,0,3,NA,0.339331722911447,NA,NA
838,1,24,0,4,0.798965751891956,NA,0.901952529209666,NA
838,1,24,0,5,0.927001422969624,NA,0.678364676306956,NA
838,1,24,0,6,0.629158339928836,NA,0.584537487314083,NA
838,1,24,0,7,0.620931393234059,NA,0.58022756241262,NA
838,1,24,0,8,0.610050022718497,NA,0.377365259290673,NA
838,1,24,0,9,0.700058893766254,NA,0.572002695989795,NA
838,1,24,0,10,0.873132119188085,NA,0.998933642520569,NA
838,1,24,0,11,0.996205911156721,NA,0.505177683895454,NA
838,1,24,0,12,0.543658786453307,NA,0.500493887416087,NA
838,1,24,0,13,0.655221160384826,NA,0.366999578848481,NA
838,1,24,0,14,0.743760326993652,NA,0.557821748428978,NA
838,1,24,0,15,0.90134016412776,NA,0.847463965183124,NA
838,1,24,0,16,NA,NA,NA,0.362660616473295
838,1,24,0,17,NA,NA,NA,0.582266585854814
838,1,24,0,18,NA,NA,NA,0.365909973345697
838,1,24,0,19,NA,NA,NA,0.675714126043022
839,1,25,1,1,NA,0.0376017956994474,NA,NA
839,1,25,1,2,NA,0.0766851856373251,NA,NA
839,1,25,1,3,NA,0.0534732442349196,NA,NA
839,1,25,1,4,0.58044856833294,NA,0.395094815362245,NA
839,1,25,1,5,0.843196538975462,NA,0.805427212384529,NA
839,1,25,1,6,0.906650619464926,NA,0.583793630939908,NA
839,1,25,1,7,0.901440402609296,NA,0.649576556170359,NA
839,1,25,1,8,0.908930844161659,NA,0.648306272923946,NA
839,1,25,1,9,0.584403449320234,NA,0.661146070761606,NA
839,1,25,1,10,0.946313503431156,NA,0.968855615123175,NA
839,1,25,1,11,0.734984083799645,NA,0.793065775535069,NA
839,1,25,1,12,0.722466763458215,NA,0.807498289854266,NA
839,1,25,1,13,0.958603266975842,NA,0.899821572704241,NA
839,1,25,1,14,0.79689744731877,NA,0.528252148302272,NA
839,1,25,1,15,0.931423326022923,NA,0.712832299410366,NA
839,1,25,1,16,NA,NA,NA,0.712355330772698
839,1,25,1,17,NA,NA,NA,0.745103734615259
839,1,25,1,18,NA,NA,NA,0.35557202314958
839,1,25,1,19,NA,NA,NA,0.54923239776399
840,1,22,-1,1,NA,0.0334206755273044,NA,NA
840,1,22,-1,2,NA,0.390569834411144,NA,NA
840,1,22,-1,3,NA,0.0878653282299638,NA,NA
840,1,22,-1,4,0.717880139127374,NA,0.662402912275866,NA
840,1,22,-1,5,0.653678425005637,NA,0.692124073929153,NA
840,1,22,-1,6,0.886225272435695,NA,0.773416056181304,NA
840,1,22,-1,7,0.663174621411599,NA,0.715537672583014,NA
840,1,22,-1,8,0.677151240874082,NA,0.671456530760042,NA
840,1,22,-1,9,0.898612506454811,NA,0.981671497575007,NA
840,1,22,-1,10,0.668092941399664,NA,0.537797268433496,NA
840,1,22,-1,11,0.724206022685394,NA,0.989289764664136,NA
840,1,22,-1,12,0.985210369806737,NA,0.620907567325048,NA
840,1,22,-1,13,0.869898918317631,NA,0.505916033871472,NA
840,1,22,-1,14,0.522322838776745,NA,0.331488621025346,NA
840,1,22,-1,15,0.785466914414428,NA,0.770835977396928,NA
840,1,22,-1,16,NA,NA,NA,0.478995226509869
840,1,22,-1,17,NA,NA,NA,0.403798714932054
840,1,22,-1,18,NA,NA,NA,0.676658884692006
840,1,22,-1,19,NA,NA,NA,0.705783073860221
841,1,18,-1,1,NA,0.281402849592268,NA,NA
841,1,18,-1,2,NA,0.126276275701821,NA,NA
841,1,18,-1,3,NA,0.212737546488643,NA,NA
841,1,18,-1,4,0.906457790639251,NA,0.734487787587568,NA
841,1,18,-1,5,0.506668678717688,NA,0.684964443161152,NA
841,1,18,-1,6,0.663227494107559,NA,0.439249764964916,NA
841,1,18,-1,7,0.931348287733272,NA,0.538285665912554,NA
841,1,18,-1,8,0.938797161681578,NA,0.784284076886252,NA
841,1,18,-1,9,0.815968380775303,NA,0.881853071507066,NA
841,1,18,-1,10,0.522177423234098,NA,0.363343920512125,NA
841,1,18,-1,11,0.536192081286572,NA,0.603650036803447,NA
841,1,18,-1,12,0.851462628110312,NA,0.637074818252586,NA
841,1,18,-1,13,0.697327628848143,NA,0.401834945962764,NA
841,1,18,-1,14,0.523365619708784,NA,0.791463172365911,NA
841,1,18,-1,15,0.709526073769666,NA,0.787212226074189,NA
841,1,18,-1,16,NA,NA,NA,0.785176913673058
841,1,18,-1,17,NA,NA,NA,0.620704198908061
841,1,18,-1,18,NA,NA,NA,0.582656932482496
841,1,18,-1,19,NA,NA,NA,0.625733509496786
842,1,19,1,1,NA,0.152915153931826,NA,NA
842,1,19,1,2,NA,0.390780909359455,NA,NA
842,1,19,1,3,NA,0.161709240172058,NA,NA
842,1,19,1,4,0.54638436040841,NA,0.338263522204943,NA
842,1,19,1,5,0.901599498582073,NA,0.662040677387267,NA
842,1,19,1,6,0.568302230210975,NA,0.741082956269383,NA
842,1,19,1,7,0.589227872900665,NA,0.603873437456787,NA
842,1,19,1,8,0.728968182462268,NA,0.678979891585186,NA
842,1,19,1,9,0.833117415313609,NA,0.956007610890083,NA
842,1,19,1,10,0.923891204409301,NA,0.537770491675474,NA
842,1,19,1,11,0.739524583797902,NA,0.817936268402264,NA
842,1,19,1,12,0.699814472696744,NA,0.347352702007629,NA
842,1,19,1,13,0.604523955495097,NA,0.346959275496192,NA
842,1,19,1,14,0.711469888919964,NA,0.922351987566799,NA
842,1,19,1,15,0.505251168855466,NA,0.57054911328014,NA
842,1,19,1,16,NA,NA,NA,0.775682458491065
842,1,19,1,17,NA,NA,NA,0.608059140224941
842,1,19,1,18,NA,NA,NA,0.405671632685699
842,1,19,1,19,NA,NA,NA,0.563911280431785
843,1,20,1,1,NA,0.189858729578555,NA,NA
843,1,20,1,2,NA,0.0584465339779854,NA,NA
843,1,20,1,3,NA,0.145420099049807,NA,NA
843,1,20,1,4,0.783646765747108,NA,0.58376652689185,NA
843,1,20,1,5,0.577877000323497,NA,0.603240658366121,NA
843,1,20,1,6,0.772893732180819,NA,0.611896585091017,NA
843,1,20,1,7,0.860772959073074,NA,0.765641037840396,NA
843,1,20,1,8,0.570360892219469,NA,0.680962828174233,NA
843,1,20,1,9,0.613571756752208,NA,0.587220427650027,NA
843,1,20,1,10,0.705701501574367,NA,0.918110560975038,NA
843,1,20,1,11,0.824950201902539,NA,0.700727045303211,NA
843,1,20,1,12,0.93671514489688,NA,0.795311670517549,NA
843,1,20,1,13,0.894552167388611,NA,0.714523855946027,NA
843,1,20,1,14,0.586273579741828,NA,0.759213677793741,NA
843,1,20,1,15,0.930056968471035,NA,0.646895909798332,NA
843,1,20,1,16,NA,NA,NA,0.356379325338639
843,1,20,1,17,NA,NA,NA,0.472041887184605
843,1,20,1,18,NA,NA,NA,0.763205494219437
843,1,20,1,19,NA,NA,NA,0.772080775769427
844,1,22,-1,1,NA,0.0350299535319209,NA,NA
844,1,22,-1,2,NA,0.0991880817338824,NA,NA
844,1,22,-1,3,NA,0.164766981545836,NA,NA
844,1,22,-1,4,0.512659677187912,NA,0.721492365188897,NA
844,1,22,-1,5,0.974675211939029,NA,0.5150024961913,NA
844,1,22,-1,6,0.778213845565915,NA,0.964302256470546,NA
844,1,22,-1,7,0.975967503618449,NA,0.608817907865159,NA
844,1,22,-1,8,0.846992828068323,NA,0.792167389299721,NA
844,1,22,-1,9,0.939117529545911,NA,0.978479550685734,NA
844,1,22,-1,10,0.768621201976202,NA,0.558083535986952,NA
844,1,22,-1,11,0.632110385689884,NA,0.543514230940491,NA
844,1,22,-1,12,0.594413567450829,NA,0.690206466661766,NA
844,1,22,-1,13,0.61981728230603,NA,0.717454293463379,NA
844,1,22,-1,14,0.640385120525025,NA,0.665294681745581,NA
844,1,22,-1,15,0.686696417280473,NA,0.547337349457666,NA
844,1,22,-1,16,NA,NA,NA,0.598188790562563
844,1,22,-1,17,NA,NA,NA,0.509332679165527
844,1,22,-1,18,NA,NA,NA,0.750851395493373
844,1,22,-1,19,NA,NA,NA,0.577137211407535
845,1,19,-1,1,NA,0.107918895315379,NA,NA
845,1,19,-1,2,NA,0.142498270329088,NA,NA
845,1,19,-1,3,NA,0.306625715456903,NA,NA
845,1,19,-1,4,0.733818516484462,NA,0.712895463802852,NA
845,1,19,-1,5,0.535685179871507,NA,0.790315638133325,NA
845,1,19,-1,6,0.938742548343726,NA,0.752912130090408,NA
845,1,19,-1,7,0.868494254769757,NA,0.605164388776757,NA
845,1,19,-1,8,0.557660283870064,NA,0.302971068490297,NA
845,1,19,-1,9,0.933221128536388,NA,0.521260726382025,NA
845,1,19,-1,10,0.925812674569897,NA,0.63546125323046,NA
845,1,19,-1,11,0.892494535539299,NA,0.961495262337849,NA
845,1,19,-1,12,0.883597029023804,NA,0.630139969289303,NA
845,1,19,-1,13,0.570152075728402,NA,0.622320243809372,NA
845,1,19,-1,14,0.524222917738371,NA,0.684711531805806,NA
845,1,19,-1,15,0.714096275856718,NA,0.597458668402396,NA
845,1,19,-1,16,NA,NA,NA,0.604129282711074
845,1,19,-1,17,NA,NA,NA,0.723826263984665
845,1,19,-1,18,NA,NA,NA,0.395486003207043
845,1,19,-1,19,NA,NA,NA,0.450725758867338
846,1,21,-1,1,NA,0.0687030458822846,NA,NA
846,1,21,-1,2,NA,0.0797608065418899,NA,NA
846,1,21,-1,3,NA,0.0794026101008058,NA,NA
846,1,21,-1,4,0.587085957988165,NA,0.780595770059153,NA
846,1,21,-1,5,0.731154198525473,NA,0.852629806147888,NA
846,1,21,-1,6,0.77293611667119,NA,0.538714523077942,NA
846,1,21,-1,7,0.503125709830783,NA,0.328503317735158,NA
846,1,21,-1,8,0.668599058291875,NA,0.487893001828343,NA
846,1,21,-1,9,0.567642460693605,NA,0.601155282300897,NA
846,1,21,-1,10,0.954871308407746,NA,0.543205114081502,NA
846,1,21,-1,11,0.850011273054406,NA,0.571964911185205,NA
846,1,21,-1,12,0.558103107730858,NA,0.500748535920866,NA
846,1,21,-1,13,0.866250428021885,NA,0.527248340309598,NA
846,1,21,-1,14,0.618200959637761,NA,0.776626144722104,NA
846,1,21,-1,15,0.688011037767865,NA,0.625743012246676,NA
846,1,21,-1,16,NA,NA,NA,0.712240044330247
846,1,21,-1,17,NA,NA,NA,0.737555815093219
846,1,21,-1,18,NA,NA,NA,0.749165213969536
846,1,21,-1,19,NA,NA,NA,0.596415385091677
847,1,22,-1,1,NA,0.0932680193334818,NA,NA
847,1,22,-1,2,NA,0.0285885622724891,NA,NA
847,1,22,-1,3,NA,0.165174199920148,NA,NA
847,1,22,-1,4,0.608476295601577,NA,0.333199313213117,NA
847,1,22,-1,5,0.80455321946647,NA,0.924091733177193,NA
847,1,22,-1,6,0.733536408515647,NA,0.621974687324837,NA
847,1,22,-1,7,0.783633243408985,NA,0.599056342965923,NA
847,1,22,-1,8,0.703595401253551,NA,0.768634686013684,NA
847,1,22,-1,9,0.979431144427508,NA,0.98458462767303,NA
847,1,22,-1,10,0.72728195542004,NA,0.834422058076598,NA
847,1,22,-1,11,0.825151493772864,NA,0.943487339187413,NA
847,1,22,-1,12,0.890811792807654,NA,0.850020381622016,NA
847,1,22,-1,13,0.789741035900079,NA,0.859483902459033,NA
847,1,22,-1,14,0.898699496407062,NA,0.698071459191851,NA
847,1,22,-1,15,0.532841798383743,NA,0.623475094279274,NA
847,1,22,-1,16,NA,NA,NA,0.731788961170241
847,1,22,-1,17,NA,NA,NA,0.470403937110677
847,1,22,-1,18,NA,NA,NA,0.637124799145386
847,1,22,-1,19,NA,NA,NA,0.758944098209031
848,1,18,1,1,NA,0.234442490432411,NA,NA
848,1,18,1,2,NA,0.064921616204083,NA,NA
848,1,18,1,3,NA,0.0228244049474597,NA,NA
848,1,18,1,4,0.81083537300583,NA,0.889604483731091,NA
848,1,18,1,5,0.907685464946553,NA,0.969542998820543,NA
848,1,18,1,6,0.695490499841981,NA,0.541149448789656,NA
848,1,18,1,7,0.559638704988174,NA,0.617736898199655,NA
848,1,18,1,8,0.913049990660511,NA,0.658522789366543,NA
848,1,18,1,9,0.608196357265115,NA,0.571389802801423,NA
848,1,18,1,10,0.552462566643953,NA,0.339518301491626,NA
848,1,18,1,11,0.987921172985807,NA,0.638717131339945,NA
848,1,18,1,12,0.726016506785527,NA,0.872135068872012,NA
848,1,18,1,13,0.844421211048029,NA,0.908543794183061,NA
848,1,18,1,14,0.870763887185603,NA,0.907100210664794,NA
848,1,18,1,15,0.668010630761273,NA,0.304830507328734,NA
848,1,18,1,16,NA,NA,NA,0.634600339992903
848,1,18,1,17,NA,NA,NA,0.534562616678886
848,1,18,1,18,NA,NA,NA,0.470365366269834
848,1,18,1,19,NA,NA,NA,0.766586623690091
849,1,22,1,1,NA,0.0522040070965886,NA,NA
849,1,22,1,2,NA,0.235103621799499,NA,NA
849,1,22,1,3,NA,0.397866333276033,NA,NA
849,1,22,1,4,0.909748009056784,NA,0.846764543210156,NA
849,1,22,1,5,0.644189129117876,NA,0.530192680261098,NA
849,1,22,1,6,0.570332375820726,NA,0.662967846449465,NA
849,1,22,1,7,0.983772732433863,NA,0.966428981395438,NA
849,1,22,1,8,0.79926282109227,NA,0.966596410027705,NA
849,1,22,1,9,0.598499614046887,NA,0.687502647470683,NA
849,1,22,1,10,0.582245737547055,NA,0.53268452542834,NA
849,1,22,1,11,0.599093155702576,NA,0.600544275902212,NA
849,1,22,1,12,0.661495551117696,NA,0.407760233455338,NA
849,1,22,1,13,0.92524286697153,NA,0.676551275653765,NA
849,1,22,1,14,0.805102972895838,NA,0.812032087706029,NA
849,1,22,1,15,0.645377899287269,NA,0.692288740957156,NA
849,1,22,1,16,NA,NA,NA,0.790319780539721
849,1,22,1,17,NA,NA,NA,0.31515231304802
849,1,22,1,18,NA,NA,NA,0.361932528857142
849,1,22,1,19,NA,NA,NA,0.438652929454111
850,1,19,1,1,NA,0.111842893064022,NA,NA
850,1,19,1,2,NA,0.146857030224055,NA,NA
850,1,19,1,3,NA,0.236221582908183,NA,NA
850,1,19,1,4,0.982406532159075,NA,0.83966230682563,NA
850,1,19,1,5,0.60376304120291,NA,0.547947193100117,NA
850,1,19,1,6,0.906089228694327,NA,0.937894205679186,NA
850,1,19,1,7,0.583924952195957,NA,0.487871547415853,NA
850,1,19,1,8,0.563989046378992,NA,0.402025144733489,NA
850,1,19,1,9,0.539200220489874,NA,0.376221603783779,NA
850,1,19,1,10,0.578076920006424,NA,0.66286309978459,NA
850,1,19,1,11,0.872365057701245,NA,0.811078237718903,NA
850,1,19,1,12,0.725999888032675,NA,0.516248038387857,NA
850,1,19,1,13,0.969543139333837,NA,0.561365610337816,NA
850,1,19,1,14,0.901714034262113,NA,0.640683065983467,NA
850,1,19,1,15,0.763669307227246,NA,0.761504273861647,NA
850,1,19,1,16,NA,NA,NA,0.666220104857348
850,1,19,1,17,NA,NA,NA,0.378696699347347
850,1,19,1,18,NA,NA,NA,0.476856494508684
850,1,19,1,19,NA,NA,NA,0.655766164604574
851,1,24,1,1,NA,0.345243594422936,NA,NA
851,1,24,1,2,NA,0.0644220278598368,NA,NA
851,1,24,1,3,NA,0.192313009500504,NA,NA
851,1,24,1,4,0.819018034497276,NA,0.721749556716532,NA
851,1,24,1,5,0.898518158472143,NA,0.66702319867909,NA
851,1,24,1,6,0.810059425770305,NA,0.86192591546569,NA
851,1,24,1,7,0.540371462702751,NA,0.359315114049241,NA
851,1,24,1,8,0.914176364196464,NA,0.984046623343602,NA
851,1,24,1,9,0.756687172688544,NA,0.627734964480624,NA
851,1,24,1,10,0.668541523278691,NA,0.620489433594048,NA
851,1,24,1,11,0.548837665352039,NA,0.372089223191142,NA
851,1,24,1,12,0.72842830826994,NA,0.507292291731574,NA
851,1,24,1,13,0.785144255496562,NA,0.533152810297906,NA
851,1,24,1,14,0.590909852646291,NA,0.639743860648014,NA
851,1,24,1,15,0.560443982598372,NA,0.656108760810457,NA
851,1,24,1,16,NA,NA,NA,0.413633875153027
851,1,24,1,17,NA,NA,NA,0.71542088938877
851,1,24,1,18,NA,NA,NA,0.445530755398795
851,1,24,1,19,NA,NA,NA,0.546628290391527
852,1,24,-1,1,NA,0.23831940991804,NA,NA
852,1,24,-1,2,NA,0.109878489468247,NA,NA
852,1,24,-1,3,NA,0.314345894660801,NA,NA
852,1,24,-1,4,0.521422237157822,NA,0.764447410893627,NA
852,1,24,-1,5,0.735337003017776,NA,0.563621621695347,NA
852,1,24,-1,6,0.79087725491263,NA,0.761357913026586,NA
852,1,24,-1,7,0.838510805740952,NA,0.5257183854701,NA
852,1,24,-1,8,0.731423470540904,NA,0.76198037492577,NA
852,1,24,-1,9,0.985874782316387,NA,0.536254036356695,NA
852,1,24,-1,10,0.624773894436657,NA,0.475780621706508,NA
852,1,24,-1,11,0.800476060016081,NA,0.534544246853329,NA
852,1,24,-1,12,0.54638545459602,NA,0.562189268367365,NA
852,1,24,-1,13,0.747972345212474,NA,0.779983441345394,NA
852,1,24,-1,14,0.667592739569955,NA,0.741707436461002,NA
852,1,24,-1,15,0.933420485584065,NA,0.942425175220706,NA
852,1,24,-1,16,NA,NA,NA,0.522892583231442
852,1,24,-1,17,NA,NA,NA,0.656328058405779
852,1,24,-1,18,NA,NA,NA,0.440192567254417
852,1,24,-1,19,NA,NA,NA,0.62570736319758
853,1,19,0,1,NA,0.299619696941227,NA,NA
853,1,19,0,2,NA,0.347131850104779,NA,NA
853,1,19,0,3,NA,0.0968038439750671,NA,NA
853,1,19,0,4,0.732280696043745,NA,0.893326428253204,NA
853,1,19,0,5,0.960586851462722,NA,0.933203659951687,NA
853,1,19,0,6,0.544812808861025,NA,0.569737308728509,NA
853,1,19,0,7,0.718892511795275,NA,0.735180625342764,NA
853,1,19,0,8,0.523663498112001,NA,0.792332110181451,NA
853,1,19,0,9,0.937579075573012,NA,0.567986249807291,NA
853,1,19,0,10,0.966411952162161,NA,0.950323768658563,NA
853,1,19,0,11,0.651163706323132,NA,0.319300715415739,NA
853,1,19,0,12,0.654980749706738,NA,0.339184809313156,NA
853,1,19,0,13,0.605565681355074,NA,0.50038348226808,NA
853,1,19,0,14,0.693805140675977,NA,0.487496936414391,NA
853,1,19,0,15,0.569734098273329,NA,0.652610832662322,NA
853,1,19,0,16,NA,NA,NA,0.680241354811005
853,1,19,0,17,NA,NA,NA,0.753004274866544
853,1,19,0,18,NA,NA,NA,0.396090844133869
853,1,19,0,19,NA,NA,NA,0.761317056789994
854,1,23,0,1,NA,0.164108836837113,NA,NA
854,1,23,0,2,NA,0.213140797335654,NA,NA
854,1,23,0,3,NA,0.288251095823944,NA,NA
854,1,23,0,4,0.838372773258016,NA,0.777143614250235,NA
854,1,23,0,5,0.644334746990353,NA,0.543791082757525,NA
854,1,23,0,6,0.961610053782351,NA,0.999298873939551,NA
854,1,23,0,7,0.68237235955894,NA,0.716877662879415,NA
854,1,23,0,8,0.898792886408046,NA,0.778980157454498,NA
854,1,23,0,9,0.817156871547922,NA,0.535863720229827,NA
854,1,23,0,10,0.910127915558405,NA,0.753062410396524,NA
854,1,23,0,11,0.6191446747398,NA,0.39850336657837,NA
854,1,23,0,12,0.942187814624049,NA,0.792429052758962,NA
854,1,23,0,13,0.942704989924096,NA,0.783673081081361,NA
854,1,23,0,14,0.905251209624112,NA,0.966397141804919,NA
854,1,23,0,15,0.597882534028031,NA,0.412133677583188,NA
854,1,23,0,16,NA,NA,NA,0.430099860369228
854,1,23,0,17,NA,NA,NA,0.369565182318911
854,1,23,0,18,NA,NA,NA,0.600566853024066
854,1,23,0,19,NA,NA,NA,0.522905288916081
855,1,22,-1,1,NA,0.320063255913556,NA,NA
855,1,22,-1,2,NA,0.0342639148235321,NA,NA
855,1,22,-1,3,NA,0.0233586961403489,NA,NA
855,1,22,-1,4,0.53335098689422,NA,0.498617116548121,NA
855,1,22,-1,5,0.837641461519524,NA,0.509184451075271,NA
855,1,22,-1,6,0.762547127436846,NA,0.824544355855323,NA
855,1,22,-1,7,0.997086575604044,NA,0.591995802009478,NA
855,1,22,-1,8,0.755919694551267,NA,0.672477561049163,NA
855,1,22,-1,9,0.754195382934995,NA,0.981198494089767,NA
855,1,22,-1,10,0.933266401756555,NA,0.552948015392758,NA
855,1,22,-1,11,0.593308515730314,NA,0.770583828981035,NA
855,1,22,-1,12,0.535407508024946,NA,0.473734090407379,NA
